geohash,slot,demand
qp03wf,14,0.4948331488314616
qp03wf,15,0.4958800305732426
qp03wf,16,0.5479061289444511
qp03wf,17,0.5246098152130583
qp03wf,18,0.5311533509203958
qp03wf,19,0.5889142215279461
qp03wf,20,0.8515814898456632
qp03wf,21,0.7128237699439643
qp03wf,22,0.7005899154072757
qp03wf,23,0.7682539848872575
qp03wf,24,0.7148063251907398
qp03wf,25,0.9420680164407808
qp03wf,26,0.98771227035191
qp03wf,27,1.0
qp03wf,28,1.0
qp03wf,29,1.0
qp03wf,30,1.0
qp03wf,31,1.0
qp03wf,32,1.0
qp03wf,33,1.0
qp03wf,34,1.0
qp03wf,35,1.0
qp03wf,36,1.0
qp03wf,37,1.0
qp03wf,38,1.0
qp03wf,39,1.0
qp03wf,40,1.0
qp03wf,41,1.0
qp03wf,42,1.0
qp03wf,43,1.0
qp03wf,44,1.0
qp03wf,45,1.0
qp03wf,46,1.0
qp03wf,47,1.0
qp03wf,48,1.0
qp03wf,49,1.0
qp03wf,50,1.0
qp03wf,51,1.0
qp03wf,52,1.0
qp03wf,53,1.0
qp03wf,54,1.0
qp03wf,55,1.0
qp03wf,56,1.0
qp03wf,57,1.0
qp03wf,58,1.0
qp03wf,59,0.8923764238161314
qp03wf,60,0.545643229786711
qp03wf,61,0.4455708498759111
qp03wf,62,0.2977195736820792
qp03wf,63,0.3272646829739519
qp03wf,64,0.2636298035070625
qp03wf,65,0.3073694545331449
qp03wf,66,0.2538737000299031
qp03wf,67,0.2462794280972057
qp03wf,68,0.2392369966687532
qp03wf,69,0.1616569528439593
qp03wf,70,0.1452471434850338
qp03wf,71,0.1094916873294188
qp03wf,72,0.0797551274149112
qp03wf,73,0.1061934296502551
qp03wf,74,0.0835027691849538
qp03wf,75,0.0562405220460787
qp03wf,76,0.0532088521063694
qp03wf,77,0.0556112764648758
qp03wf,78,0.0392536160935515
qp03wf,79,0.0623399994261469
qp03wf,80,0.07486476987722
qp03wf,81,0.0791602207510278
qp03wf,82,0.096078661004424
qp03wf,83,0.0884766829117501
qp03wf,84,0.1049635239463251
qp03wf,85,0.1471563170544547
qp03wf,86,0.1557207668723313
qp03wf,87,0.1957377534339881
qp03wf,88,0.2412482291209331
qp03wf,89,0.2969508814549045
qp03wf,90,0.3846745317147567
qp03wf,91,0.3584988589033223
qp03wf,92,0.3856840054219507
qp03wf,93,0.4453256499523323
qp03wf,94,0.594036774720672
qp03wf,95,0.6160326579010924
qp03wg,0,0.5820050108801518
qp03wg,1,0.6301384010026904
qp03wg,2,0.632884891235484
qp03wg,3,0.6756475401473785
qp03wg,4,0.6534850453650113
qp03wg,5,0.6048659771777674
qp03wg,6,0.6116969670409618
qp03wg,7,0.5792118949331823
qp03wg,8,0.5824245899056131
qp03wg,9,0.4017099108446863
qp03wg,10,0.3482036269502311
qp03wg,11,0.3358824966181025
qp03wg,12,0.390514540929892
qp03wg,13,0.3965644484028393
qp03wg,14,0.4970350551802522
qp03wg,15,0.5449009285414876
qp03wg,16,0.5024548220280715
qp03wg,17,0.4489222322391125
qp03wg,18,0.4514357341680625
qp03wg,19,0.4640420656527661
qp03wg,20,0.5497506593458279
qp03wg,21,0.5779186953106004
qp03wg,22,0.5033677225098314
qp03wg,23,0.4357702422159025
qp03wg,24,0.4118385027221665
qp03wg,25,0.49425822733258
qp03wg,26,0.4272559289993009
qp03wg,27,0.4506635829518223
qp03wg,28,0.4334316261318004
qp03wg,29,0.504652683808946
qp03wg,30,0.4910536320146245
qp03wg,31,0.4602602024973604
qp03wg,32,0.4408484223726581
qp03wg,33,0.4299678883834892
qp03wg,34,0.4632444290077358
qp03wg,35,0.4157030494557615
qp03wg,36,0.4108294614805219
qp03wg,37,0.4814516505664225
qp03wg,38,0.4247052945798601
qp03wg,39,0.4050239571260936
qp03wg,40,0.4366798968225609
qp03wg,41,0.4406852943726202
qp03wg,42,0.4692179991861839
qp03wg,43,0.4308997658190101
qp03wg,44,0.4399727203968425
qp03wg,45,0.4728928967255383
qp03wg,46,0.4309221188889005
qp03wg,47,0.4020769680855392
qp03wg,48,0.3683186270059633
qp03wg,49,0.4127795908949611
qp03wg,50,0.3667047713370643
qp03wg,51,0.29633373458679
qp03wg,52,0.3061735203439418
qp03wg,53,0.3532281233957036
qp03wg,54,0.3637454079246849
qp03wg,55,0.4970654708403046
qp03wg,56,0.4754559572141686
qp03wg,57,0.4843930704772898
qp03wg,58,0.3838579253933537
qp03wg,59,0.3316229552071053
qp03wg,60,0.3347625126077497
qp03wg,61,0.3256249642190762
qp03wg,62,0.2773694625484646
qp03wg,63,0.2489123399727519
qp03wg,64,0.2945102618016213
qp03wg,65,0.2154403645731365
qp03wg,66,0.179800822687245
qp03wg,67,0.1314478080961693
qp03wg,68,0.1330613055242696
qp03wg,69,0.105664923699889
qp03wg,70,0.099842175700223
qp03wg,71,0.0903946120500673
qp03wg,72,0.1246906857661926
qp03wg,73,0.0951793098430907
qp03wg,74,0.0804628865595811
qp03wg,75,0.0688363236747524
qp03wg,76,0.0746326493810058
qp03wg,77,0.0368337383156495
qp03wg,78,0.0523696024181881
qp03wg,79,0.0652997704340146
qp03wg,80,0.101667848561167
qp03wg,81,0.1296853575481988
qp03wg,82,0.1359330570685054
qp03wg,83,0.1297217544244372
qp03wg,84,0.1999000739097332
qp03wg,85,0.2239097594360003
qp03wg,86,0.2950874966918405
qp03wg,87,0.3424802356161404
qp03wg,88,0.4999278996945089
qp03wg,89,0.5185823894736511
qp03wg,90,0.6012389118717124
qp03wg,91,0.6895802788417179
qp03wg,92,0.8024993581016975
qp03wg,93,0.8603944371037276
qp03wg,94,0.946101623055534
qp03wg,95,1.0
qp03wh,0,0.0767300741237136
qp03wh,1,0.02034033417124515
qp03wh,2,0.0229712615323525
qp03wh,3,0.0280298940937635
qp03wh,4,0.029765021501181647
qp03wh,5,0.0323900117150625
qp03wh,6,0.033005714243444104
qp03wh,7,0.04210425578410245
qp03wh,8,0.04137860279091675
qp03wh,9,0.030520459507004
qp03wh,10,0.0053825750313476
qp03wh,11,0.0160804656809743
qp03wh,12,0.0265632672543205
qp03wh,13,0.0710494870421928
qp03wh,14,0.0775940599368401
qp03wh,15,0.0756469974195048
qp03wh,16,0.0676052057011794
qp03wh,17,0.0400228978391587
qp03wh,18,0.014679102641632
qp03wh,19,0.0149589272858516
qp03wh,20,0.0418283727979703
qp03wh,21,0.0526959239207811
qp03wh,22,0.0450947002150154
qp03wh,23,0.0596043384340217
qp03wh,24,0.0273131713374056
qp03wh,25,0.0176169205167958
qp03wh,26,0.0240093666911106
qp03wh,27,0.0428202118067746
qp03wh,28,0.0426385554989793
qp03wh,29,0.0451188676751658
qp03wh,30,0.0245772701556464
qp03wh,31,0.0435976245655276
qp03wh,32,0.0291896667919138
qp03wh,33,0.0268508362398397
qp03wh,34,0.0161692852673195
qp03wh,35,0.0398295647814108
qp03wh,36,0.0442813877788278
qp03wh,37,0.0289183391889077
qp03wh,38,0.0430894751733116
qp03wh,39,0.0529075415110293
qp03wh,40,0.054986790110452
qp03wh,41,0.045968548962539
qp03wh,42,0.048179275170691
qp03wh,43,0.0544162054701016
qp03wh,44,0.0286013502060214
qp03wh,45,0.0148586707752268
qp03wh,46,0.0240393679640037
qp03wh,47,0.0051939694152491
qp03wh,48,0.0304237350212389
qp03wh,49,0.0143257866882936
qp03wh,50,0.018220909019692
qp03wh,51,0.0442594072053026
qp03wh,52,0.0170358009214634
qp03wh,53,0.0162788707452458
qp03wh,54,0.0107582088205254
qp03wh,55,0.0135823651529956
qp03wh,56,0.0158264592846181
qp03wh,57,0.0071972571615892
qp03wh,59,0.0089713992472052
qp03wh,60,0.0067733608650016
qp03wh,61,0.0021632226702477
qp03wh,62,0.0001384005138211
qp03wh,63,0.0020813192060936
qp03wh,66,0.0017373426886068
qp03wh,70,0.0003923430838307
qp03wh,78,0.003863069583676
qp03wh,81,0.0062779567500378
qp03wh,83,0.0086303016198412
qp03wh,85,0.006594120191837
qp03wh,86,0.0158043545924201
qp03wh,87,0.0462425133547012
qp03wh,88,0.0476780926572867
qp03wh,89,0.0342896433228382
qp03wh,90,0.0269228381222144
qp03wh,91,0.0354141642119742
qp03wh,92,0.0227461675522124
qp03wh,93,0.0337906869369354
qp03wh,94,0.0325789182098358
qp03wh,95,0.0313178609698454
qp03wj,0,0.03457855928866805
qp03wj,1,0.05151234244678715
qp03wj,2,0.0348014710213521
qp03wj,3,0.0384868563488454
qp03wj,4,0.041987455408786
qp03wj,5,0.05315540461438455
qp03wj,6,0.07175728270896009
qp03wj,7,0.04441588463319385
qp03wj,8,0.060001246434597796
qp03wj,9,0.0615809312874543
qp03wj,10,0.0742296694501414
qp03wj,11,0.0653188047933049
qp03wj,12,0.0608438538232092
qp03wj,13,0.0922882939400751
qp03wj,14,0.0727408948813321
qp03wj,15,0.0731911583771324
qp03wj,16,0.0359105098890591
qp03wj,17,0.0584517093183512
qp03wj,18,0.0775462142802466
qp03wj,19,0.0540510055313325
qp03wj,20,0.054493683879602
qp03wj,21,0.0464171200683034
qp03wj,22,0.0819236091998905
qp03wj,23,0.0659056092255616
qp03wj,24,0.1057064672192548
qp03wj,25,0.0930925176262714
qp03wj,26,0.071508512912482
qp03wj,27,0.0627125211584554
qp03wj,28,0.045265105923998
qp03wj,29,0.0580341254687544
qp03wj,30,0.0507406877138001
qp03wj,31,0.0809873596768049
qp03wj,32,0.0403391468405737
qp03wj,33,0.0525293845741411
qp03wj,34,0.0341006548063534
qp03wj,35,0.0262794036004089
qp03wj,36,0.0615472146014425
qp03wj,37,0.0844607642713107
qp03wj,38,0.0327474370767248
qp03wj,39,0.0234300453250454
qp03wj,40,0.0412875071820699
qp03wj,41,0.0325402007174442
qp03wj,42,0.0268685769746318
qp03wj,43,0.0373724166550098
qp03wj,44,0.0408944489542705
qp03wj,45,0.0211918508152958
qp03wj,46,0.0156855679095536
qp03wj,47,0.0568411933460639
qp03wj,48,0.0285903883074111
qp03wj,49,0.0414278907708076
qp03wj,50,0.0197639850350409
qp03wj,51,0.0343835386351253
qp03wj,52,0.0400982112076735
qp03wj,53,0.0455698038807036
qp03wj,54,0.0487028394771823
qp03wj,55,0.0373442152318264
qp03wj,56,0.0459601296893157
qp03wj,57,0.0265640856483458
qp03wj,58,0.0237630382954397
qp03wj,59,0.018833274598035
qp03wj,60,0.0182117220079663
qp03wj,61,0.0166603658350586
qp03wj,62,0.0007894820848141
qp03wj,64,0.0029164034285536
qp03wj,67,0.001448858110224
qp03wj,69,0.0098875316993571
qp03wj,70,0.0098968730454159
qp03wj,72,0.0017904673472949
qp03wj,73,0.010143019473851
qp03wj,74,0.0003874968651075
qp03wj,76,0.0066802485842996
qp03wj,77,0.0140406271886467
qp03wj,78,0.0160341634511655
qp03wj,79,0.0108525894790573
qp03wj,80,0.0302041040417626
qp03wj,81,0.038220314761669
qp03wj,82,0.0340136301934843
qp03wj,83,0.0434655609082809
qp03wj,84,0.0496738379058809
qp03wj,85,0.0711305923945312
qp03wj,86,0.0771102960466067
qp03wj,87,0.081103322631696
qp03wj,88,0.0910828652298249
qp03wj,89,0.0714107058641668
qp03wj,90,0.0977583910199103
qp03wj,91,0.0755034340438314
qp03wj,92,0.0812990133762116
qp03wj,93,0.0776616853124291
qp03wj,94,0.051197297667888
qp03wj,95,0.0466456700531418
qp03wk,0,0.04299486548090155
qp03wk,1,0.05117161520997425
qp03wk,2,0.07591106423803855
qp03wk,3,0.05422247202246585
qp03wk,4,0.042720648935480096
qp03wk,5,0.0500420501792026
qp03wk,6,0.0662157339031536
qp03wk,7,0.04421707435153665
qp03wk,8,0.05418350380485
qp03wk,9,0.0299524350554568
qp03wk,10,0.0374189540715846
qp03wk,11,0.0507672655990208
qp03wk,12,0.0636836432145361
qp03wk,13,0.0605449056779553
qp03wk,14,0.048484774310851
qp03wk,15,0.0450723114630384
qp03wk,16,0.0600720902317374
qp03wk,17,0.059027143791273
qp03wk,18,0.0524485541269835
qp03wk,19,0.0493389972155671
qp03wk,20,0.0534434627890681
qp03wk,21,0.0741706019654835
qp03wk,22,0.037503192862007
qp03wk,23,0.0661116164799721
qp03wk,24,0.0588798600984067
qp03wk,25,0.0353521161581547
qp03wk,26,0.0243780661523318
qp03wk,27,0.040795034702741
qp03wk,28,0.0176568592364435
qp03wk,29,0.0309469787115755
qp03wk,30,0.0169435472122211
qp03wk,31,0.0279738214539597
qp03wk,32,0.0291889061667733
qp03wk,33,0.054247502511176
qp03wk,34,0.0341825423625761
qp03wk,35,0.027454498773375
qp03wk,36,0.0463405021139118
qp03wk,37,0.0570814372228984
qp03wk,38,0.0321266651698963
qp03wk,39,0.0193638833761695
qp03wk,40,0.0273479606518419
qp03wk,41,0.0246209276492531
qp03wk,42,0.0159211365199827
qp03wk,43,0.0237567368478672
qp03wk,44,0.0313222777032806
qp03wk,45,0.0346896359213382
qp03wk,46,0.0235039031523919
qp03wk,47,0.0355411335047822
qp03wk,48,0.0236720656320742
qp03wk,49,0.021285474439586
qp03wk,50,0.0330077792625664
qp03wk,51,0.0373339817493002
qp03wk,52,0.0342827386042095
qp03wk,53,0.0286687506055979
qp03wk,54,0.0396822512888425
qp03wk,55,0.0150751843785786
qp03wk,56,0.0322367910403657
qp03wk,57,0.0246877652413613
qp03wk,58,0.0142803311658601
qp03wk,59,0.0047524700584236
qp03wk,60,0.0261303635205678
qp03wk,61,0.0132536234376295
qp03wk,62,0.018237204832529
qp03wk,63,0.021267356497489
qp03wk,64,0.0089514596753847
qp03wk,68,0.0091371691509478
qp03wk,74,0.0068553461406493
qp03wk,75,0.0032632964082703
qp03wk,79,0.0052840925413355
qp03wk,80,0.0032211774836819
qp03wk,81,0.0017187424702782
qp03wk,82,0.0192166883548471
qp03wk,83,0.0090370770227456
qp03wk,84,0.0269769883626798
qp03wk,85,0.0275875603119663
qp03wk,86,0.0259608351105886
qp03wk,87,0.0427912240405006
qp03wk,88,0.0387667468275741
qp03wk,89,0.0589666063616458
qp03wk,90,0.042626844342644
qp03wk,91,0.0568847356193497
qp03wk,92,0.080287689819394
qp03wk,93,0.0751127747449288
qp03wk,94,0.0621940146329596
qp03wk,95,0.0850007339904106
qp03wm,0,0.07735200942814299
qp03wm,1,0.08227068540492835
qp03wm,2,0.07876971529481325
qp03wm,3,0.09160242935367086
qp03wm,4,0.0924648921795698
qp03wm,5,0.10123587080100205
qp03wm,6,0.10987407220919435
qp03wm,7,0.0970360881285568
qp03wm,8,0.09377934111711331
qp03wm,9,0.0854623268032365
qp03wm,10,0.0675361220107266
qp03wm,11,0.059228263740495
qp03wm,12,0.0738637644985203
qp03wm,13,0.0660322879849568
qp03wm,14,0.0705941292883829
qp03wm,15,0.1071487493313852
qp03wm,16,0.1076257708971579
qp03wm,17,0.0965980635549316
qp03wm,18,0.0852596544424653
qp03wm,19,0.1141305311327641
qp03wm,20,0.0837740275288237
qp03wm,21,0.1293328490147478
qp03wm,22,0.1085128378068769
qp03wm,23,0.1009148515345657
qp03wm,24,0.0605226191965714
qp03wm,25,0.095154635107845
qp03wm,26,0.1136978849110691
qp03wm,27,0.0987523608267842
qp03wm,28,0.1742810980260417
qp03wm,29,0.1016980075189149
qp03wm,30,0.0409089965548678
qp03wm,31,0.0660283842559051
qp03wm,32,0.0404415285655744
qp03wm,33,0.0713045880485828
qp03wm,34,0.0967531757029943
qp03wm,35,0.0920102530638032
qp03wm,36,0.0666777562299982
qp03wm,37,0.0811506997867729
qp03wm,38,0.0750200879061561
qp03wm,39,0.0878846612649086
qp03wm,40,0.0450881454388387
qp03wm,41,0.0482680447807163
qp03wm,42,0.061759836332679
qp03wm,43,0.0682958887256987
qp03wm,44,0.0587514704261907
qp03wm,45,0.0540492926543827
qp03wm,46,0.0622066616840117
qp03wm,47,0.0822528885934243
qp03wm,48,0.0673743363553585
qp03wm,49,0.0669800487252678
qp03wm,50,0.0590817199990602
qp03wm,51,0.0757186133917747
qp03wm,52,0.0389200969138696
qp03wm,53,0.0327747781374822
qp03wm,54,0.0613101831667708
qp03wm,55,0.0581670317647288
qp03wm,56,0.0514127411272256
qp03wm,57,0.0380432363473691
qp03wm,58,0.0574883507562972
qp03wm,59,0.0389862103604675
qp03wm,60,0.0278405565667499
qp03wm,61,0.0505393532021774
qp03wm,62,0.0506706931780366
qp03wm,63,0.017968785620466
qp03wm,64,0.008492248742668
qp03wm,67,0.0020844695949645
qp03wm,70,0.0119675658172784
qp03wm,72,0.0028766103219894
qp03wm,77,0.0034271184956065
qp03wm,78,0.0002531579683959
qp03wm,81,0.0105437761889691
qp03wm,82,0.0119175307176335
qp03wm,83,0.0066106643193315
qp03wm,84,0.0305002904902947
qp03wm,85,0.0711064407642162
qp03wm,86,0.0714879506039352
qp03wm,87,0.06210542752648
qp03wm,88,0.0450693252061254
qp03wm,89,0.0681021169232357
qp03wm,90,0.0615366793839213
qp03wm,91,0.0599557468628128
qp03wm,92,0.1003619342441654
qp03wm,93,0.0851958012008114
qp03wm,94,0.114411693247866
qp03wm,95,0.132548155849309
qp03wn,0,0.08988578675667269
qp03wn,1,0.08516645754039995
qp03wn,2,0.09338029434822545
qp03wn,3,0.09350645154642831
qp03wn,4,0.10839105404036771
qp03wn,5,0.09524056146059655
qp03wn,6,0.0919278455219963
qp03wn,7,0.0808272001474781
qp03wn,8,0.06290566017797355
qp03wn,9,0.0363684437419819
qp03wn,10,0.0735806793651202
qp03wn,11,0.058926316018905
qp03wn,12,0.052363048924954
qp03wn,13,0.0487946583034411
qp03wn,14,0.0520815157832895
qp03wn,15,0.0413358625648896
qp03wn,16,0.0217083834430904
qp03wn,17,0.0317660006093967
qp03wn,18,0.0589377273696959
qp03wn,19,0.0577431079096252
qp03wn,20,0.0681544746349265
qp03wn,21,0.0529029927015163
qp03wn,22,0.0295859698489822
qp03wn,23,0.0449973230587142
qp03wn,24,0.0566691087639769
qp03wn,25,0.0542458263221798
qp03wn,26,0.0513363001280091
qp03wn,27,0.0601808310318201
qp03wn,28,0.0265370699314247
qp03wn,29,0.0445389056998693
qp03wn,30,0.029819256866171
qp03wn,31,0.0319775559894288
qp03wn,32,0.0228282438032458
qp03wn,33,0.0212254308797583
qp03wn,34,0.0327052200194686
qp03wn,35,0.0539158586866148
qp03wn,36,0.041714079055109
qp03wn,37,0.0781123325166507
qp03wn,38,0.0673145083571886
qp03wn,39,0.0424500184727315
qp03wn,40,0.03949484725153
qp03wn,41,0.043723618429758
qp03wn,42,0.0501834660768674
qp03wn,43,0.0854857846638648
qp03wn,44,0.0687441483128887
qp03wn,45,0.0816623395395358
qp03wn,46,0.0466688082625026
qp03wn,47,0.0324333569687313
qp03wn,48,0.039380718413538
qp03wn,49,0.0225249740580866
qp03wn,50,0.0389344231209073
qp03wn,51,0.0287015078305951
qp03wn,52,0.0167257510130748
qp03wn,53,0.0176019665604515
qp03wn,54,0.0211320820551118
qp03wn,55,0.0217040091452545
qp03wn,56,0.0361198405645177
qp03wn,57,0.0229586798480017
qp03wn,58,0.0177448145286343
qp03wn,59,0.0221949514370327
qp03wn,60,0.0319680574796037
qp03wn,61,0.0241247062844922
qp03wn,62,0.0172367904905713
qp03wn,63,0.0105812077659828
qp03wn,64,0.0132198952755377
qp03wn,67,0.0056488015056055
qp03wn,69,0.0077546809147458
qp03wn,70,0.0068782547517768
qp03wn,71,0.0240585298044447
qp03wn,72,0.0098120063992837
qp03wn,73,0.0068943687646579
qp03wn,81,0.0026163065782672
qp03wn,83,0.002545251459924
qp03wn,84,0.0106375171132137
qp03wn,85,0.0369009185214961
qp03wn,86,0.0538703289131893
qp03wn,87,0.0488708128211769
qp03wn,88,0.0676183478592976
qp03wn,89,0.0818900966755005
qp03wn,90,0.1010476669609201
qp03wn,91,0.1561721465923185
qp03wn,92,0.1529164216702042
qp03wn,93,0.181806132790794
qp03wn,94,0.2061395712591436
qp03wn,95,0.2195127792320731
qp03wp,0,0.030583115121522998
qp03wp,1,0.0344928370971537
qp03wp,2,0.01831110506476175
qp03wp,3,0.032877086920763
qp03wp,4,0.02069722957260655
qp03wp,5,0.03771501524908605
qp03wp,6,0.0252933597001578
qp03wp,7,0.024592753769825303
qp03wp,8,0.0105296928191202
qp03wp,9,0.0082639006796239
qp03wp,10,0.0194304330688578
qp03wp,11,0.0397707758094866
qp03wp,12,0.0235419580850666
qp03wp,13,0.0378104494262477
qp03wp,14,0.0335464257536466
qp03wp,15,0.0349834277073156
qp03wp,16,0.0192743327634883
qp03wp,17,0.0182915317300522
qp03wp,18,0.0159021103654111
qp03wp,19,0.0314003625211917
qp03wp,20,0.0419089694513516
qp03wp,21,0.0348314440359082
qp03wp,22,0.0335255325965465
qp03wp,23,0.0636260441139088
qp03wp,24,0.0625052407980444
qp03wp,25,0.0550246120411913
qp03wp,26,0.0356327696655497
qp03wp,27,0.0356288232849659
qp03wp,28,0.0285029493993449
qp03wp,29,0.0279981524689072
qp03wp,30,0.0147191519511211
qp03wp,31,0.0355552665553596
qp03wp,32,0.0195104373138031
qp03wp,33,0.0276800786012668
qp03wp,34,0.0356230079143463
qp03wp,35,0.0398383390787273
qp03wp,36,0.0421637887104083
qp03wp,37,0.0257622892431588
qp03wp,38,0.0281690090310516
qp03wp,39,0.0242909901871573
qp03wp,40,0.0194479071571019
qp03wp,41,0.0134154392080769
qp03wp,42,0.0257781471056489
qp03wp,43,0.0189588587875475
qp03wp,44,0.0421675509035509
qp03wp,45,0.0192502930502719
qp03wp,46,0.021256168386996
qp03wp,47,0.0269658246967544
qp03wp,48,0.0241074655475544
qp03wp,49,0.0168077146215294
qp03wp,50,0.0296423720720972
qp03wp,52,0.0191611020333742
qp03wp,53,0.0102200691428116
qp03wp,54,0.0118127644840079
qp03wp,55,0.0179113200470133
qp03wp,56,0.0156074637777807
qp03wp,57,0.0177449608324685
qp03wp,58,0.0318853848498833
qp03wp,59,0.0200446300176367
qp03wp,60,0.0177258253042323
qp03wp,61,0.0149110692596258
qp03wp,62,0.0078225290989131
qp03wp,63,0.0054753120065796
qp03wp,64,0.0097547194721115
qp03wp,65,0.0094092706442095
qp03wp,68,0.0027215501009793
qp03wp,69,0.004825549054016
qp03wp,70,0.0059497437155728
qp03wp,72,0.0060920137959855
qp03wp,83,0.0014729326230444
qp03wp,85,0.0144378604763291
qp03wp,86,0.0124375448039585
qp03wp,87,0.0112583211291813
qp03wp,89,0.0141992099488491
qp03wp,90,0.0289326749732853
qp03wp,91,0.0317338544189087
qp03wp,92,0.0113716572574553
qp03wp,93,0.0276018105180624
qp03wp,94,0.0439793705325352
qp03wp,95,0.0346230635364959
qp03wq,0,0.05111161802987605
qp03wq,1,0.047903387192608
qp03wq,2,0.055405172537699
qp03wq,3,0.053825245743886
qp03wq,4,0.073815645233439
qp03wq,5,0.0792527601698715
qp03wq,6,0.05192288553864555
qp03wq,7,0.0396708758593604
qp03wq,8,0.0483998215149789
qp03wq,9,0.0325280823801046
qp03wq,10,0.0576788408493287
qp03wq,11,0.0604277888757674
qp03wq,12,0.0663438460960872
qp03wq,13,0.0627311604371902
qp03wq,14,0.0829330721990958
qp03wq,15,0.0448793606132817
qp03wq,16,0.03141510647056
qp03wq,17,0.0322384219982822
qp03wq,18,0.0675820132769142
qp03wq,19,0.0689498279239824
qp03wq,20,0.070633225691192
qp03wq,21,0.047413437144262
qp03wq,22,0.0685330479355506
qp03wq,23,0.0663795155698408
qp03wq,24,0.0583169745917672
qp03wq,25,0.0914699694450712
qp03wq,26,0.0582641441838393
qp03wq,27,0.0666483978927624
qp03wq,28,0.074617446367421
qp03wq,29,0.0752067653232775
qp03wq,30,0.0921461984603334
qp03wq,31,0.062918526396404
qp03wq,32,0.0665911536003601
qp03wq,33,0.0334709996455101
qp03wq,34,0.0388227358271506
qp03wq,35,0.0383814124458214
qp03wq,36,0.0358140052676354
qp03wq,37,0.0554575572203076
qp03wq,38,0.0295467329548879
qp03wq,39,0.0458392048781121
qp03wq,40,0.0428218547200469
qp03wq,41,0.0451225250570826
qp03wq,42,0.0279704640499752
qp03wq,43,0.0406917623862211
qp03wq,44,0.0342185813378712
qp03wq,45,0.0470088810455676
qp03wq,46,0.03732125311336
qp03wq,47,0.0628232874173528
qp03wq,48,0.0441429419223774
qp03wq,49,0.0516273693526044
qp03wq,50,0.0575867240208176
qp03wq,51,0.029870079574792
qp03wq,52,0.0403824821398795
qp03wq,53,0.0221341659973272
qp03wq,54,0.0135413299397618
qp03wq,55,0.0150118785261076
qp03wq,56,0.0241629174662943
qp03wq,57,0.0255266340048675
qp03wq,58,0.0154177591052459
qp03wq,59,0.0090713775462937
qp03wq,60,0.0019575203198861
qp03wq,61,0.0185814518899592
qp03wq,63,0.0119158401750232
qp03wq,65,0.0003367597214098
qp03wq,67,0.0039184032312606
qp03wq,76,0.0004589827737142
qp03wq,79,0.0064756495228269
qp03wq,80,0.0063881765841704
qp03wq,82,0.0041869461548831
qp03wq,83,0.0009088313494965
qp03wq,84,0.0205162887605536
qp03wq,85,0.0342050105300118
qp03wq,86,0.0192976095414832
qp03wq,87,0.0581048799794343
qp03wq,88,0.0523034123194175
qp03wq,89,0.0937457182452223
qp03wq,90,0.0727348818752859
qp03wq,91,0.0775034488299619
qp03wq,92,0.072106578514695
qp03wq,93,0.0856361169019039
qp03wq,94,0.0613549190342308
qp03wq,95,0.0759324737924523
qp03wr,0,0.08136440997313515
qp03wr,1,0.0845153466199047
qp03wr,2,0.08608692887800935
qp03wr,3,0.08989415633335905
qp03wr,4,0.0709928552192995
qp03wr,5,0.09467653560073895
qp03wr,6,0.08740729583969775
qp03wr,7,0.08669645876473944
qp03wr,8,0.0796281141118168
qp03wr,9,0.0643174426064978
qp03wr,10,0.0923609529997986
qp03wr,11,0.0744746217459431
qp03wr,12,0.1101894229635256
qp03wr,13,0.0772622920925135
qp03wr,14,0.0989628479922621
qp03wr,15,0.086374799401713
qp03wr,16,0.1040224432396264
qp03wr,17,0.0625725172831134
qp03wr,18,0.0474139511633743
qp03wr,19,0.0502547457505448
qp03wr,20,0.0684059186678769
qp03wr,21,0.0972287818055846
qp03wr,22,0.1064836541298118
qp03wr,23,0.0930341112380083
qp03wr,24,0.0633277811781686
qp03wr,25,0.0921591150068659
qp03wr,26,0.0763704520117792
qp03wr,27,0.0984013630963855
qp03wr,28,0.0898003929649371
qp03wr,29,0.0841606312593408
qp03wr,30,0.0676693022525159
qp03wr,31,0.0829134115230605
qp03wr,32,0.052693910287914
qp03wr,33,0.0687106164611211
qp03wr,34,0.065842525832178
qp03wr,35,0.0849800256715979
qp03wr,36,0.071927410472551
qp03wr,37,0.0683933397894228
qp03wr,38,0.0621510389397501
qp03wr,39,0.0682519871643096
qp03wr,40,0.0744986787128258
qp03wr,41,0.0502561046992151
qp03wr,42,0.0558141555340877
qp03wr,43,0.061357715342726
qp03wr,44,0.0611919399605064
qp03wr,45,0.0574497498438025
qp03wr,46,0.0535409351291129
qp03wr,47,0.0695405791385295
qp03wr,48,0.0683573287502566
qp03wr,49,0.0849167958261499
qp03wr,50,0.0792126712757283
qp03wr,51,0.0745883121562367
qp03wr,52,0.046173448665434
qp03wr,53,0.0595267692796463
qp03wr,54,0.0493133721825198
qp03wr,55,0.0321103547642124
qp03wr,56,0.034724679373625
qp03wr,57,0.0219117769996976
qp03wr,58,0.0328195034255724
qp03wr,59,0.0402859244199682
qp03wr,60,0.0363077555660511
qp03wr,61,0.0472359755655426
qp03wr,62,0.0455932678259956
qp03wr,63,0.0183624567752935
qp03wr,64,0.0163438981858654
qp03wr,65,0.0153263832405709
qp03wr,66,0.0301013391721915
qp03wr,67,0.0067967050693188
qp03wr,68,0.002548032621163
qp03wr,69,0.01601082537958
qp03wr,70,0.0051224304475816
qp03wr,72,0.0070493009548474
qp03wr,78,0.002683527533037
